wilayah_id;kode_wilayah;nama;id_level_wilayah;mst_kode_wilayah
21543f0d-7eca-4eb0-9ef7-c08243bb8c1e;110104;Kec. Sekayu                   ;3;110100
85801653-7700-41d7-9e34-0164596081de;110109;Kec. Sungai Lilin             ;3;110100
69290161-de62-4812-8701-011dec5812c7;110110;Kec. Bayung Lencir            ;3;110100
155fa2e1-c1a2-4888-9e64-4fbf1f45e073;110111;Kec. Lais                     ;3;110100
925ce9da-4e8a-4876-a51e-0fa1834faf85;110112;Kec. Batanghari Leko          ;3;110100
0003cbbd-cd30-4a51-bd40-0aaba4bd0522;110113;Kec. Keluang                  ;3;110100
2c42fd38-9f74-43b5-ac6a-9c9ef27fcda6;110116;Kec. Plakat Tinggi            ;3;110100
17a174e1-6029-4038-a717-e29c9660d958;110117;Kec. Lalan                    ;3;110100
745f8407-dc09-4d21-969f-84efab5f6397;110118;Kec. Tungkal Jaya             ;3;110100
c3e8a65d-552b-4c66-8f2b-8656c658ca89;110119;Kec. Lawang Wetan             ;3;110100
79a3f6ca-7d11-43bd-ae3c-ab2073d1ebac;110120;Kec. Babat Supat              ;3;110100
3547b87b-465d-4e57-bc05-0823eefde473;110200;Kab. Ogan Komering Ilir       ;2;110000
ac896be8-17da-4937-ad3a-15715a5f3ad2;110201;Kec. Lempuing                 ;3;110200
f294a95a-80d1-4fba-842b-f03013063e69;110202;Kec. Mesuji                   ;3;110200
95a89592-8b47-4263-854f-a0637f0e2faa;110203;Kec. Tulung Selapan           ;3;110200
0b72631e-4d0f-4a85-aee6-a8bd41cd6d91;110204;Kec. Pedamaran                ;3;110200
63bc0392-3251-4d29-b95e-296894ef9aaf;110205;Kec. Tanjung Lubuk            ;3;110200
3b5d5cb8-d7f5-49ad-acaf-f6d64e87fe79;110206;Kec. Kota Ayu Agung           ;3;110200
123721da-18fe-4190-930d-44f264721234;110212;Kec. Sirah Pulau Padang       ;3;110200
e3a14971-808c-4e5a-a78a-3aef703a1b8d;110213;Kec. Pampangan                ;3;110200
c67f08a9-624e-4698-ad43-8179395a84f7;110214;Kec. Air Sugihan              ;3;110200
0dd40dfc-97d3-426d-85d9-d9cfcc34a0ad;110216;Kec. Cengal                   ;3;110200
ecb628b0-0e57-4fd0-bef8-8fee60274d88;110218;Kec. Jejawi                   ;3;110200
0a21064d-a216-4c26-9e44-b9353eb21909;110220;Kec. Sungai Menang            ;3;110200
586ff574-fb78-4127-afc2-f64c8c654926;110221;Kec. Lempuing Jaya            ;3;110200
b6679ca5-992a-4f59-92e8-1cf3dd19f8b3;110222;Kec. Mesuji Makmur            ;3;110200
ae378c64-cb35-42a2-a680-e5bdff3c2789;110223;Kec. Mesuji Raya              ;3;110200
be177d85-168b-4f14-b5be-66d38e47c9f3;110224;Kec. Pedamaran Timur          ;3;110200
9afcd32b-441f-4eb0-a0b7-f2e2d7fa0a3d;110225;Kec. Teluk Gelam              ;3;110200
6c1aa654-b6e1-4f62-a90f-67d48c2d8d9a;110226;Kec. Pangkalan Lapam          ;3;110200
2358cd4d-c0b8-48da-a5da-8cb5bdeb794e;110300;Kab. Ogan Komering Ulu        ;2;110000
e54135ff-5863-40c2-a459-a1089673341a;110307;Kec. Sosoh Buay Rayap         ;3;110300
76cc97b4-6f79-4444-ba07-9410847869e8;110308;Kec. Pengandonan              ;3;110300
d77d480e-c626-4963-a9bd-614f0b607b01;110309;Kec. Peninjauan               ;3;110300
59744fc4-fa34-4dc1-981f-4ce74aec2a3f;110317;Kec. Lubuk Batang             ;3;110300
9ba732b9-fee2-4e3f-8767-9b242a34361a;110320;Kec. Ulu Ogan                 ;3;110300
0a6c3b4c-d002-47f6-b8bc-97a0b2835c2e;110321;Kec. Semidang Aji             ;3;110300
0664d927-9ffc-4712-85d9-3e2d83edba41;110322;Kec. Lengkiti                 ;3;110300
818a8f4e-9481-4fc7-8e16-b8f12868cd94;110371;Kec. Baturaja Timur           ;3;110300
88e503c8-ebe1-4e91-a1cc-336cc2d1c1dd;110372;Kec. Baturaja Barat           ;3;110300
91a29d5d-45bc-4cb8-a880-442d917654ff;110373;Kec. Sinar Peninjauan         ;3;110300
86c67aff-b816-4eb3-a4df-eee3924f1d7c;110374;Kec. Lubuk Raja               ;3;110300
c5d114ed-15a6-429d-adc1-7663fc6245c2;110375;Kec. Muara Jaya               ;3;110300
99c28056-a0f7-498d-ac9c-6b0d202c72c0;110400;Kab. Muara Enim               ;2;110000
74a08ebf-71ab-462b-b352-4865b1976ee8;110401;Kec. Semende Darat Laut       ;3;110400
dece9bcc-8e91-475f-ab3f-52bb6821070a;110402;Kec. Tanjung Agung            ;3;110400
98d00e20-d34c-43a9-8dfd-573903845295;110403;Kec. Lawang Kidul             ;3;110400
e8d29954-228b-46cd-ab84-eb86e19c6fe1;110404;Kec. Muara Enim               ;3;110400
86d6d1c5-5985-4daf-9ae9-e25740853584;110405;Kec. Gunung Megang            ;3;110400
4ab722ef-4671-43a2-8660-079565774bc4;110406;Kec. Talang Ubi               ;3;110400
a30473dc-7d6a-4459-b637-601d423e0f34;110407;Kec. Gelumbang                ;3;110400
d63ae27d-5802-4411-a34d-cdc0c5bd59fc;110409;Kec. Sungai Rotan             ;3;110400
f0b19742-3f4c-4545-9684-b6bdb5be7529;110410;Kec. Lembak                   ;3;110400
fce5e86d-bd1c-4199-9c2b-f93778932127;110411;Kec. Benakat                  ;3;110400
e88ad2df-8d3a-4fb9-8abf-6b79f3d6e973;110412;Kec. Ujan Mas                 ;3;110400
55dc98ee-9aa3-4e19-b8e2-ce24e4d6117f;110413;Kec. Penukal                  ;3;110400
b54bab0e-41ed-4a85-b19a-03bfb5e614b9;110414;Kec. Penukal Utara            ;3;110400
d247de09-43f4-4f17-9bd9-ac52af432758;110415;Kec. Tanah Abang              ;3;110400
0123444d-1ee7-4a79-9cfe-fe494b9298ce;110416;Kec. Lubai                    ;3;110400
e3137981-8b02-430b-96ad-ae2a1b2f298e;110417;Kec. Rambang                  ;3;110400
28be043c-4dbb-4cc2-b4f6-afa2a2730b08;110419;Kec. Semende Darat Ulu        ;3;110400
06e071de-d102-4602-ad40-1863b1e800f4;110420;Kec. Semende Darat Tengah     ;3;110400
1de91870-83eb-4112-a3e5-aa3a4d001345;110422;Kec. Rambang Dangku           ;3;110400
347e5bda-5488-4f50-ba52-4418c605bc87;110423;Kec. Abab                     ;3;110400
f5097ab5-d083-4825-a4b2-07be621bb842;110424;Kec. Kelekar                  ;3;110400
85497d6b-8b3c-417e-913b-00bfbafa410c;110425;Kec. Muara Belida             ;3;110400
c104aad7-930c-46e6-a998-bda964aef8ef;110427;Abab                          ;3;
6d14672a-6c08-414b-94cd-695e311c2523;110428;Talang Ubi                    ;3;
8569841c-f81e-4a97-bf7c-3749c3bb24ab;110429;Penukal Utara                 ;3;
b90f88fa-5c39-4008-a20d-e3b5d77c6acd;110430;Tanah Abang                   ;3;
665f2566-d740-4209-ac98-81487c2ca9f3;110431;Penukal                       ;3;
f18cdb61-0787-4340-b859-086214a31cc8;110500;Kab. Lahat                    ;2;110000
f0e4b064-2382-4b07-897b-8ed6d9004363;110504;Kec. Kota Agung               ;3;110500
6fab9389-60f6-418a-ab6f-2f9f3029b145;110505;Kec. Pulau Pinang             ;3;110500
932711da-5310-4e87-9a52-08703d57f43e;110506;Kec. Jarai                    ;3;110500
818b5566-04ec-4cf3-8c9a-d4d9f17b95e2;110511;Kec. Kikim Timur              ;3;110500
eb3c1add-7b1f-43d9-a5c1-1a560819e5f8;110512;Kec. Lahat                    ;3;110500
c645119e-dccc-4114-9ce4-528b44314a68;110514;Kec. Mulak Ulu                ;3;110500
86834a64-5af6-46ce-b939-41fb7637e5ae;110515;Kec. Pajar Bulan              ;3;110500
dfc50743-0ea0-406b-ab3a-0d6eb51003ce;110519;Kec. Kikim Selatan            ;3;110500
731eca7a-6ce1-4479-9072-d5a7dd56ea56;110520;Kec. Kikim Barat              ;3;110500
eb21ae53-3a44-448a-98a6-4a3ebc6fca13;110521;Kec. Kikim Tengah             ;3;110500
0b1111ee-3176-4a94-b15b-eb165209ff21;110522;Kec. Tanjung Sakti Pumi       ;3;110500
501ecfea-07d1-44b9-8236-121198975c16;110523;Kec. Tanjung Sakti Pumu       ;3;110500
d7e9d652-2a83-42b6-89c7-b19947caf050;110524;Kec. Merapi Barat             ;3;110500
06c86bda-a322-4cbb-a301-03030553ab77;110526;Kec. Pseksu                   ;3;110500
915c8fae-0e14-4369-997b-89db5c6aba4a;110527;Kec. Gumay Talang             ;3;110500
5617875d-281b-47a7-b304-a9f411c24377;110528;Kec. Pagar Gunung             ;3;110500
ebf15ff8-89fa-4b04-9e67-c0459fc60021;110529;Kec. Merapi Timur             ;3;110500
5a8d6ed5-3b53-4f2d-b79e-0a4185958766;110530;Kec. Gumay Ulu                ;3;110500
be209e5c-f112-4504-ad4d-4435205ce8d7;110531;Kec. Merapi Selatan           ;3;110500
b24e0e9b-fd31-42c7-bdfb-a5b204275a7e;110532;kec. Tanjung Tebat            ;3;110500
743f78e2-2708-4652-a481-ba98fd809143;110533;Kec. Muara Payang             ;3;110500
ce21e23a-8480-4928-bdc2-d3e741c29778;110600;Kab. Musi Rawas               ;2;110000
035bf2c7-1ed0-4e0d-bd49-e6b0f6132373;110601;Kec. Rawas Ulu                ;3;110600
4b65e0dd-89ee-45f1-8b7e-74f9e98d871f;110602;Kec. Rupit                    ;3;110600
71b41724-cffe-4913-a573-6ddc3345c596;110603;Kec. STL  Ulu Terawas         ;3;110600
7dd434aa-01db-4db8-8733-c6abf3ff7472;110604;Kec. Tugu Mulyo               ;3;110600
9d15d3df-ef67-4cb5-ad36-265d03fce561;110605;Kec. Muara Beliti             ;3;110600
b9825f2b-c0de-4867-8378-169c7d4d4a0e;110606;Kec. Jayaloka                 ;3;110600
2f6fe7fe-a66c-42ac-8f1e-3b9f36449a58;110607;Kec. Muara Kelingi            ;3;110600
7230477f-d1dd-4271-803f-ec49badd0d3d;110608;Kec. Muara Lakitan            ;3;110600
f943eabc-ce1a-485a-b0d8-9252d2def99f;110609;Kec. Megang Sakti             ;3;110600
c6301d0c-9c53-4233-abf1-4c54b562c76c;110610;Kec. Rawas Ilir               ;3;110600
f19e6b67-c8b4-42c9-803c-e6ff9fe5e1f2;110611;Kec. Purwodadi                ;3;110600
b499f950-05f9-4a27-b9cb-ba11e35e4354;110612;Kec. Selangit                 ;3;110600
c4ac625c-c6c0-4b30-b623-80180780caaa;110613;Kec. Karang Jaya              ;3;110600
a10177bf-928b-4c5d-abcc-44f342a3716e;110614;Kec. Karang Dapo              ;3;110600
edd6e1a2-a9da-45b8-8539-fc1842804eca;110615;Kec. Bulan Tengah Suku Ulu    ;3;110600
7fcdfb98-0422-4285-8659-eb0202beebfe;110616;Kec. Ulu Rawas                ;3;110600
6e262252-b689-402a-9da4-74a87d39951e;110617;Kec. Nibung                   ;3;110600
f149d4fb-d3f6-4279-b9da-89389a1fb68f;110619;Kec. Tiang Pumpung Kepungut   ;3;110600
0b462835-3b5f-4435-8d94-2fca434b4202;110620;Kec. Sumber Harta             ;3;110600
0d34139a-a6b9-4ea3-bba7-2490fa79f9d8;110621;Kec. Tanah Negeri             ;3;110600
a5b0b754-69a2-43db-b8c0-d47f2656fbb9;110622;Kec. Suka Karya               ;3;110600
812ecb13-26b6-4035-9c58-baabb47608d7;110700;Kab. Banyuasin                ;2;110000
690ca2c6-ea6d-4bf6-955c-8fc3e9a9464a;110701;Kec. Rantau Bayur             ;3;110700
abc4a3f2-9ab8-4d56-b4ee-40eca84abda3;110702;Kec. Talang Kelapa            ;3;110700
7d5fea47-6938-401d-818e-7c99a5156782;110703;Kec. Banyuasin III            ;3;110700
6342b363-73e4-43af-8d87-73591cdfeb84;110704;Kec. Betung                   ;3;110700
e9c643bb-0d82-44bc-9d19-4ec70f29e137;110705;Kec. Makarti Jaya             ;3;110700
d315021a-41d6-4c71-9960-d0a3736f425e;110706;Kec. Banyuasin I              ;3;110700
e99f38e9-76e0-4d12-b92e-56bdfb5f41c1;110707;Kec. Banyuasin II             ;3;110700
9ed48428-33e8-4ea6-b98f-ce13196c2ecb;110709;Kec. Rambutan                 ;3;110700
85aa46e9-6db3-43a4-9dcd-7f228659bed6;110710;Kec. Muara Telang             ;3;110700
fb2342df-a57b-4a41-af50-785aaca3ec8f;110711;Kec. Muara Padang             ;3;110700
a3e944a7-32d4-43af-88fe-d191ee8eccae;110712;Kec. Tanjung Lago             ;3;110700
4fbce96e-f59a-49f1-9ab2-6e166172bd35;110713;Kec. Muara Sugihan            ;3;110700
d8bc5325-b578-4fd6-ba3b-5a798c76bbd1;110714;Kec. Air Salek                ;3;110700
2886f4a0-df7b-4688-9dc9-6e34eb05f8be;110715;Kec. Tungkal Ilir             ;3;110700
78c18851-0d7b-45d2-9594-1e9890049003;110716;Kec. Suak Tapeh               ;3;110700
07b6ee57-78b9-4810-9125-38339f08a5ab;110717;Kec. Pulau Rimau              ;3;110700
be0df0ab-7cbd-460c-a592-59142d8c4f5f;110718;Kec. Sembawa                  ;3;110700
09324e45-f004-4866-8437-dcf1af40fcfd;110800;Kab. Ogan Komering Ulu Timur  ;2;110000
51d58c04-6058-4224-a5b5-7ca82a590294;110801;Kec. Martapura                ;3;110800
e63b254f-ae63-414d-947a-31a3afb240fc;110802;Kec. Buay Madang              ;3;110800
8dd834a8-7fa6-40b5-983d-4201a989bfee;110803;Kec. Cempaka                  ;3;110800
5ad4a7e3-3dec-4ee9-adde-083092a1d858;110804;Kec. Madang Suku I            ;3;110800
eebb303b-b063-4ecd-bed9-de9ebe65334e;110805;Kec. Madang Suku II           ;3;110800
423ae85b-bf9e-4ecc-b741-0d79e39f6cc5;110806;Kec. Belitang I               ;3;110800
9836ffd3-978b-40ff-b982-909cd5701705;110807;Kec. Belitang II              ;3;110800
4adfd383-fb95-4fe1-b323-db89deaaeacd;110808;Kec. Belitang III             ;3;110800
96cb469a-73af-45d2-8da9-d3e2de9baa34;110809;Kec. Buay Pemuka Peliung      ;3;110800
f2a313f8-cb2b-4498-9782-370d7ba1d1c8;110810;Kec. Semendawai Suku III      ;3;110800
9f705d97-b637-43e7-bcc0-188295c8438d;110811;Kec. Bunga Mayang             ;3;110800
041e42cb-493d-48ce-964e-728a179125dc;110812;Kec. Buay Madang Timur        ;3;110800
5bcf7def-5c50-4063-bb76-44fdeb587d8f;110813;Kec. Madang Suku III          ;3;110800
ddd1c1dd-479e-42dd-baa6-d0bed19dfa9e;110814;Kec. Semendawai Barat         ;3;110800
fea37838-7e6c-4178-946e-d79348bc1d45;110815;Kec. Semendawai Timur         ;3;110800
c3b7b5ab-73db-48de-85b6-43ff14c7dd62;110816;Kec. Jayapura                 ;3;110800
dd7c5081-8c6f-45be-9796-b007f7a39ffd;110817;Kec. Belitang Jaya            ;3;110800
1fcf5456-bbe9-493f-9474-207980820011;110818;Kec. Belitang Madang Raya     ;3;110800
a49be44f-546b-47e7-80f7-5ab022918596;110819;Kec. Belitang Mulia           ;3;110800
9702279b-6c8c-44d5-b672-cfe2dec1ac02;110820;Kec. Buay Pemuka Bangsa Raja  ;3;110800
8267a5fc-db21-4e23-b183-06982024615a;110890;Belitang                      ;3;
4713d7fa-ac0c-468d-9c4b-5c16d8fd38c7;110900;Kab. Ogan Komering Ulu Selatan;2;110000
399ef926-ec79-4eac-ba6b-4c2371e48ec4;110901;Kec. Banding Agung            ;3;110900
50fdeeba-bcf8-471e-b308-7ad84996efe2;110902;Kec. Pulau Beringin           ;3;110900
4c9a4e03-e8c4-4973-b894-fa63198c06c3;110903;Kec. Muaradua Kisam           ;3;110900
30ef7a0d-df07-4859-afa8-378462f0077a;110904;Kec. Muaradua                 ;3;110900
75ee45f9-3bc1-47d4-b351-73ec2b543a5e;110905;Kec. Simpang                  ;3;110900
4a807e9a-7c62-4e72-8621-c8ee853db37f;110906;Kec. Buay Sandang Aji         ;3;110900
75eee98b-6c67-4adf-b02e-c7f0d5b33f60;110907;Kec. Buay Runjung             ;3;110900
8bbab89d-5ea5-42fb-9d03-6b140b7591d0;110908;Kec. Buay Pemaca              ;3;110900
441e637d-6bfc-43c2-a3bd-0572f56964fe;110909;Kec. Mekakau Ilir             ;3;110900
5379fadf-8211-4eeb-8878-17364afcb878;110910;Kec. Kisam Tinggi             ;3;110900
1de3ea62-0e38-4f87-a57b-b3dad6d56927;110911;Kec. Kisam Ilir               ;3;110900
b4bfef94-3d88-43f2-b8ae-4f581d47e9c0;110912;Kec. Buay Pematang Ribu Ranau ;3;110900
0408d1c2-d79b-41e5-a8bd-3f1b966f3081;110913;Kec. Warkuk Ranau Selatan     ;3;110900
2e82d422-44ab-4afa-81fc-b144cd331c8a;110914;Kec. Runjung Agung            ;3;110900
18a2f143-69fa-4945-a62c-601d884e0663;110915;Kec. Sungai Are               ;3;110900
7eace9af-4c91-4095-a364-156f7d58a4f5;110916;Kec. Sidang Danau             ;3;110900
dc71ebe0-c669-4b1c-bcc7-15bb6c1e495c;110917;Kec. Buana Pemaca             ;3;110900
7eb85f97-72b2-4c58-89b2-acf15e2c7304;110918;Kec. Tiga Dihaji              ;3;110900
33bec097-3270-4dac-bb8c-9da15036e596;110919;Kec. Buay Rawan               ;3;110900
86befd35-1143-4c97-ba00-564fff154762;111000;Kab. Ogan Ilir                ;2;110000
25d0592c-9ff7-4a19-8895-2a51259c6c0a;111001;Kec. Tanjung Raja             ;3;111000
ad4f9039-86d9-48cd-a1b2-9a8934968dee;111002;Kec. Muara Kuang              ;3;111000
2748d796-1ff7-4869-9196-d091e695ba62;111003;Kec. Tanjung Batu             ;3;111000
119466bf-20a2-4f9b-b008-e2d8c4d3f202;111004;Kec. Indralaya                ;3;111000
e64ac4f1-c5f4-4e81-a0fa-e67cb5388946;111005;Kec. Pemulutan                ;3;111000
2f4c2d3a-af6c-40f2-a678-444ba57914c7;111006;Kec. Rantau Alai              ;3;111000
01c3b602-7bd4-4073-971a-37a0a4758ec1;111007;Kec. Rambang Kuang            ;3;111000
2c5bde47-c569-401d-b4cc-1d84d88ef09d;111008;Kec. Lubuk Keliat             ;3;111000
544e64f4-5650-45cf-8458-bc07e0f0cc2e;111009;Kec. Payaraman                ;3;111000
dea2fd7a-37e7-4324-9347-5ede78529b5a;111010;Kec. Kandis                   ;3;111000
945e57ed-3f0a-4029-877d-953d58417e25;111011;Kec. Pemulutan Selatan        ;3;111000
8aa05786-07c0-46a6-8175-924cc47fbc56;111012;Kec. Pemulutan Barat          ;3;111000
d0d867aa-5126-486c-ad52-b70f706a3f53;111013;Kec. Indralaya Selatan        ;3;111000
04b186b1-a981-4970-818f-376fa845bbbb;111014;Kec. Indralaya Utara          ;3;111000
84215113-acdd-4265-b62a-66796b74e12b;111015;Kec. Rantau Panjang           ;3;111000
fd127bef-fcb0-46c7-aa32-f494e42798fd;111016;Kec. Sungai Pinang            ;3;111000
79cc1f93-c9b6-4402-b518-88d3507728c3;111100;Kab. Empat Lawang             ;2;110000
349b668c-e6b7-40ef-8183-f05e13b1fb54;111101;Kec. Lintang Kanan            ;3;111100
206ca15e-ccc4-444d-8ef0-968dbf6bd4c4;111102;Kec. Muara Pinang             ;3;111100
67e3058d-f53e-418b-9110-33ff91984da3;111103;Kec. Pendopo                  ;3;111100
b68be482-8335-467e-a4e7-b03e814e2a5f;111104;Kec. Ulu Musi                 ;3;111100
0abafa83-9ba5-4b28-8d0b-43e818952105;111105;Kec. Tebing Tinggi            ;3;111100
f472f378-6363-446f-ac4a-296482689b54;111106;Kec. Talang Padang            ;3;111100
78c7c12d-f9a5-4584-9b82-1b84e7be4599;111107;Kec. Pasemah Air Keruh        ;3;111100
b5e954da-2404-4635-9520-3b7c169e82f9;111108;Kec. Sikap Dalam              ;3;111100
c2985c85-01f3-438a-8e57-a6647b0e4da0;116000;Kota Palembang                ;2;110000
3dd06883-7a82-436c-9e9f-715bf9aa5cb8;116001;Kec. Ilir Barat II            ;3;116000
e8c98644-5272-40b6-aa08-722f5483c0ab;116002;Kec. Seberang Ulu I           ;3;116000
e11f55a7-0d35-4a01-aba2-769b6462c871;116003;Kec. Seberang Ulu II          ;3;116000
029699f1-764b-42f4-9e48-8aaa0805cbb4;116004;Kec. Ilir Barat I             ;3;116000
d4c19fe8-68df-482d-8e63-3fd02004865e;116005;Kec. Ilir Timur I             ;3;116000
709e46b5-520a-424a-975a-451de7ae64c9;116006;Kec. Ilir Timur II            ;3;116000
eb46dbc3-b2ef-4e95-be8f-bbbb1814c65c;116007;Kec. Sako                     ;3;116000
2b08aa7e-67e0-4ce9-be7a-668dd34b5860;116008;Kec. Sukarami                 ;3;116000
96c53287-b5a3-4e44-b117-9d21162b2822;116009;Kec. Kemuning                 ;3;116000
974d519b-e0a1-4214-9884-8558c576cd18;116010;Kec. Plaju                    ;3;116000
2b71d21d-90c5-4c3e-a000-603eb62ce12a;116011;Kec. Kertapati                ;3;116000
ab712dda-3ce5-4561-b2de-1cc6e5a616ab;116012;Kec. Gandus                   ;3;116000
0e13fe84-4ec9-4d95-b4b6-6874346eb3eb;116013;Kec. Bukit Kecil              ;3;116000
489fb776-e260-4d76-88bf-b6b5f9b43401;116014;Kec. Kalidoni                 ;3;116000
73a43646-ac54-4f7e-8153-80c77d744013;116015;Kec. Alang-Alang Lebar        ;3;116000
d3051903-9f5e-4c7c-8d3e-8101bc531dc5;116016;Kec. Sematang Borang          ;3;116000
78a67753-7e67-4c75-a4ea-c0be69b6d82d;116100;Kota Prabumulih               ;2;110000
bef13225-befd-4022-b8e2-9b207aa1bab1;116103;Kec. Prabumulih Timur         ;3;116100
74f4c3e9-60c3-4bbc-9045-0724acf78c3c;116104;Kec. Prabumulih Barat         ;3;116100
7b0b8ff9-7d40-47b3-a7ed-f58474eb2b03;116105;Kec. Cambai                   ;3;116100
3d49f6ce-0dec-4ef5-ae7f-61c3c4d9b42c;116106;Kec. Rambang Kapak Tengah     ;3;116100
9a5dc624-6654-4d08-a90b-06527cd9f813;116107;Kec. Prabumulih Utara         ;3;116100
44824963-6e4d-4a40-97b9-42ba8dfc3a98;116108;Kec. Prabumulih Selatan       ;3;116100
73571c19-e830-49b5-962d-761cc5d1e7ec;116200;Kota Lubuk Linggau            ;2;110000
dc8443b8-f33b-4c15-97db-55a34be61367;116201;Kec. Lubuk Linggau Barat I    ;3;116200
2d097948-da87-4d7d-b6e7-f84a156882e3;116202;Kec. Lubuk Linggau Timur I    ;3;116200
48f534e3-1ecd-4e8b-8a4a-db8d4af35a84;116203;Kec. Lubuk Linggau Selatan I  ;3;116200
cfae36d9-b78b-454e-be4e-80e38e70108d;116204;Kec. Lubuk Linggau Utara I    ;3;116200
3a855cc0-93b6-467f-888b-f1d3aa885995;116205;Kec. Lubuk Linggau Barat II   ;3;116200
d11c53c3-7cc1-4b7a-812a-df32e2461524;116206;Kec. Lubuk Linggau Timur II   ;3;116200
11bf06ef-fab3-45b2-80df-6038e7f199e3;116207;Kec. Lubuk Linggau Selatan II ;3;116200
ea844ad0-7fce-495b-b24a-c8db9b940f42;116208;Kec. Lubuk Linggau Utara II   ;3;116200
965c1908-7b79-44d1-915a-a4e20e8f276e;116300;Kota Pagar Alam               ;2;110000
e6c77f02-93c7-4db3-bc17-6a4805b18551;116301;Kec. Pagar Alam Utara         ;3;116300
f34cb026-9684-4ab4-92c2-734a839f759f;116302;Kec. Pagar Alam Selatan       ;3;116300
7ba39b5b-08f0-41a1-bcfd-3e793c2fadb0;116303;Kec. Dempo Utara              ;3;116300
a9fdbced-168a-4b68-be61-df69b832a451;116304;Kec. Dempo Selatan            ;3;116300
bd0cc097-e7e6-4de7-a889-e95b2bdc7adf;116305;Kec. Dempo Tengah             ;3;116300
f67f33a2-3aee-4683-965c-30f137e478a3;120000;Prop. Lampung                 ;1;0
ae5ab29b-a95e-4538-aac7-dc07adca6b19;120100;Kab. Lampung Selatan          ;2;120000
8edb5ce5-7be2-4f86-b6fd-3a6abca1440d;120106;Kec. Natar                    ;3;120100
aa7c9ee1-d5e6-49d9-8ae4-38a7c31615ba;120107;Kec. Jati Agung               ;3;120100
5289f9eb-8bf9-4fef-aeaf-3be81fdacb9f;120108;Kec. Tanjung Bintang          ;3;120100
5c9b8e30-e449-465f-b407-425e79c42de3;120109;Kec. Katibung                 ;3;120100
fc75b530-ee12-48c9-9e41-e558dc55b434;120110;Kec. Sidomulyo                ;3;120100
df361d37-da5d-40cc-933e-01721cf0afa3;120112;Kec. Palas                    ;3;120100
28b53e59-01f6-4a90-b7bb-d50ac3861b7f;120113;Kec. Penengahan               ;3;120100
84a3994b-b27a-47bc-b964-b599dce8ab1b;120116;Kec. Merbau Mataram           ;3;120100
e25cb55e-c041-484d-b47f-0ba5c33c7dfa;120117;Kec. Candipuro                ;3;120100
0cddc60c-63fb-4915-b076-8559d73dda34;120118;Kec. Rajabasa                 ;3;120100
7c29470f-b806-4faf-9cd1-d43e7fe84b4f;120119;Kec. Sragi                    ;3;120100
0e420d2e-dc2c-4192-baeb-993e39e8224e;120120;Kec. Ketapang                 ;3;120100
6bb6af35-fc95-431b-ad2b-a19210ef4457;120121;Kec. Katibung                 ;3;120100
104e4e94-9669-4297-9b63-3f25963de99e;120122;Kec. Bakauheni                ;3;120100
d1bdfc4b-0072-4dce-97d6-a9aabf7f11fd;120123;Kec. Tanjung Sari             ;3;120100
c20dc748-2bf6-4fc0-b6d2-4c25ba2c271a;120124;Kec. Way Sulan                ;3;120100
b6ab6ac4-33dd-4c65-ad44-1242c3ea4aaf;120125;Kec. Way Panji                ;3;120100
87247ebb-d0e2-4079-a223-9458cfdaaad1;120126;Kalianda                      ;3;
ba20c8b3-280b-47bd-b3fb-eab2f15b1386;120200;Kab. Lampung Tengah           ;2;120000
919ed336-06d6-4ef6-a531-744cf8e32e9c;120201;Kec. Padang Ratu              ;3;120200
70696d24-7f25-43ba-899e-bcaeba77a2cb;120202;Kec. Kalirejo                 ;3;120200
b9abea56-6884-438a-ade6-8501029dc8d9;120203;Kec. Bangunrejo               ;3;120200
6d47ba6d-1ecd-46b0-a6c0-c1c83a49aeb4;120204;Kec. Gunung Sugih             ;3;120200
a9fa451b-1dfa-41a8-9541-d4b98334bf0d;120205;Kec. Trimurjo                 ;3;120200
690a87cf-c97b-4d82-b8bb-78d0216ae404;120206;Kec. Punggur                  ;3;120200
e739440c-9ceb-4fb3-906e-02e47d1a1b75;120207;Kec. Seputih Raman            ;3;120200
341837ef-503c-4081-87d7-eef9e5bf253f;120208;Kec. Terbanggi Besar          ;3;120200
7b4f3adc-1ac2-4c08-909e-f5c32d6f05a4;120209;Kec. Terusan Nunyai           ;3;120200
d1cdbdf9-9249-41ca-93a8-a4d580c39908;120210;Kec. Seputih Mataram          ;3;120200
e2110d61-df8e-44bd-ab0b-01e6111528c5;120211;Kec. Seputih Banyak           ;3;120200
ebf8e31d-0565-47d2-b6a7-887151da2c6a;120212;Kec. Rumbia                   ;3;120200
7bf7fcdb-d350-435c-8507-0962c9c0cace;120213;Kec. Seputih Surabaya         ;3;120200
80053c39-7520-4f99-b205-41b3face7c78;120214;Kec. Bumi Ratu Nuban          ;3;120200
be0d6ddb-fc65-41e1-bb38-03831d0f4868;120215;Kec. Way Pengubuan            ;3;120200
a368e466-e4c8-44a2-918c-cc82694995e9;120216;Kec. Seputih Agung            ;3;120200
abf77471-0a5f-4ffc-a07d-1bb0c9ed9aea;120217;Kec. Bandar Mataram           ;3;120200
d7643f1b-33e1-40b1-8c1d-988b18662546;120218;Kec. Sendang Agung            ;3;120200
4317ec67-4ecf-4e5f-8065-efdb6e2e7cb8;120219;Kec. Anak Tuha                ;3;120200
d078736a-09cd-4dda-ad2b-a8487311c01c;120220;Kec. Pubian                   ;3;120200
